,store,sido,gungu,store_address
3054,칠성고성,대구,북구,대구 북구 칠성동2가 42-9
3055,침산,대구,북구,대구 북구 침산동 457-31
3056,태전(대구),대구,북구,대구 북구 태전동 155-35
3057,팔달매천,대구,북구,대구 북구 매천동 682
3058,학정,대구,북구,대구 북구 학정동 282-14
3059,감삼성당,대구,달서구,대구 달서구 감삼동 317-3
3060,내당,대구,서구,대구 서구 내당동 219-7
3061,달성비산,대구,서구,대구 서구 비산동 440-5
3062,대곡,대구,달서구,대구 달서구 도원동 1442-2 1층 107호
3063,대곡2지구,대구,달서구,대구 달서구 대곡동 1068
3064,두류,대구,달서구,대구 달서구 두류동 620-12
3065,상인,대구,달서구,대구 달서구 상인동 1555-1
3066,성서,대구,달서구,대구 달서구 신당동 1761-5
3067,송현(대구),대구,달서구,대구 달서구 송현1동 207-2
3068,신월성,대구,달서구,대구 달서구 월성동 1264번지 트럼프스타 B/D 106호
3069,용산,대구,달서구,대구 달서구 용산동 950-1
3070,용산새방,대구,달서구,대구 달서구 용산동 499-2
3071,월성,대구,달서구,대구 달서구 본동 1135-4
3072,장기,대구,달서구,대구 달서구 장기동 826-6
3073,진천(대구),대구,달서구,대구 달서구 진천동 504
3074,평리,대구,서구,대구 서구 평리동 1217-2
3075,호산파호,대구,달서구,대구 달서구 호산동 357-116
3076,만촌1호,대구,수성구,대구 수성구 만촌동 849-2
3077,만촌2호,대구,수성구,대구 수성구 만촌1동 1326-32
3078,범물,대구,수성구,대구 수성구 범물동 1374-4
3079,범어1호,대구,수성구,대구 수성구 범어동 203-18
3080,범어2호,대구,수성구,대구 수성구 범어동 478-12
3081,수성(대구),대구,수성구,대구 수성구 수성동4가 1022-11
3082,시지1호,대구,수성구,대구 수성구 매호동 1328-12
3083,시지2호,대구,수성구,대구 수성구 시지동 489-2
3084,시지3호,대구,수성구,대구 수성구 신매동 593-4
3085,중동,대구,수성구,대구 수성구 중동 258-3
3086,파동,대구,수성구,대구 수성구 상동 380-2
3087,황금,대구,수성구,대구 수성구 황금동 843-1
3088,강화,인천,강화군,인천 강화군 강화읍 갑곳리 199-1
3089,계산1호,인천,계양구,인천 계양구 계산동 1081-10
3090,계산2호,인천,계양구,인천 계양구 계산동 61-2
3091,계산3호,인천,계양구,인천 계양구 계산동 942-30
3092,임학박촌,인천,계양구,인천 계양구 박촌동 52-3
3093,작전1호,인천,계양구,인천 계양구 작전동 149-1
3094,효성1호,인천,계양구,"인천 계양구 효성1동 21-11 현대아파트 상가동 101호, 102호, 103호"
3095,효성2호,인천,계양구,인천 계양구 효성2동 273-3
3096,관교,인천,남구,인천 남구 관교동 321-5
3097,용현2동,인천,남구,인천 남구 용현동 558-32
3098,용현5동,인천,남구,인천 남구 용현동 630-45
3099,주안1호,인천,남구,인천 남구 주안동 1523-2
3100,주안2호,인천,남구,인천 남구 도화동 432-2
3101,주안3호,인천,남구,인천 남구 주안동 929-11
3102,학익1호,인천,남구,인천 남구 학익동 293-37
3103,간석1호,인천,남동구,인천 남동구 구월동 70-80
3104,구월,인천,남동구,인천 남동구 구월동 1133-13
3105,구월아시아드,인천,남동구,인천 남동구 구월동 1517-2
3106,논현1호(인천),인천,남동구,인천 남동구 논현동 620-8
3107,논현에코메트로,인천,남동구,인천 남동구 논현동 752-1
3108,만수1호,인천,남동구,인천 남동구 만수동 1045 103호
3109,만수2호,인천,남동구,인천 남동구 만수동 1118-2
3110,만수3호,인천,남동구,인천 남동구 간석3동 921-14
3111,만수역,인천,남동구,인천 남동구 만수동 886-35
3112,서창,인천,남동구,인천 남동구 서창동 706
3113,소래포구,인천,남동구,인천 남동구 논현동 671-3
3114,간석1호,인천,남동구,인천 남동구 구월동 70-80
3115,구월,인천,남동구,인천 남동구 구월동 1133-13
3116,구월아시아드,인천,남동구,인천 남동구 구월동 1517-2
3117,논현1호(인천),인천,남동구,인천 남동구 논현동 620-8
3118,논현에코메트로,인천,남동구,인천 남동구 논현동 752-1
3119,만수1호,인천,남동구,인천 남동구 만수동 1045 103호
3120,만수2호,인천,남동구,인천 남동구 만수동 1118-2
3121,만수3호,인천,남동구,인천 남동구 간석3동 921-14
3122,만수역,인천,남동구,인천 남동구 만수동 886-35
3123,서창,인천,남동구,인천 남동구 서창동 706
3124,소래포구,인천,남동구,인천 남동구 논현동 671-3
3125,송현(인천),인천,동구,인천 동구 송림동 234-1
3126,갈산삼산지구,인천,부평구,인천 부평구 갈산동 55-8
3127,부개3동,인천,부평구,인천 부평구 부개동 12-176
3128,부평1호,인천,부평구,인천 부평구 부평동 451-30
3129,부평2호,인천,부평구,인천 부평구 부평동 889-8
3130,부평역,인천,부평구,인천 부평구 부평동 192-14
3131,산곡1호,인천,부평구,인천 부평구 산곡동 369-270
3132,산곡2호,인천,부평구,인천 부평구 청천동 259-15
3133,산곡3호,인천,부평구,인천 부평구 산곡2동 251-1
3134,삼산(부평),인천,부평구,인천 부평구 삼산동 433-1
3135,십정1호,인천,부평구,인천 부평구 십정동 440-11
3136,청천,인천,부평구,인천 부평구 청천동 14-8
3137,가정루원시티,인천,서구,인천 서구 가정동 614-14
3138,가좌,인천,서구,인천 서구 가좌동 30-78
3139,검단1호,인천,서구,인천 서구 검단로 왕길동 637-1
3140,검단신도시1호,인천,서구,인천 서구 이음5로 34
3141,검암,인천,서구,인천 서구 검암동 626-2번지 태건프라자 105호
3142,당하,인천,서구,인천 서구 마전동 585
3143,불로원당,인천,서구,인천 서구 당하동 1033-3 조이빌 103
3144,석남가정,인천,서구,인천 서구 가정동 505-4
3145,연희1호(인천),인천,서구,인천 서구 심곡동 257-15
3146,청라호수공원,인천,서구,인천 서구 청라동 152-15
3147,동춘,인천,연수구,인천 연수구 동춘동 934-1
3148,선학연수3호,인천,연수구,인천 연수구 선학동 406-2
3149,송도1호,인천,연수구,인천 연수구 송도동 21-59  302동 102호
3150,송도8공구,인천,연수구,인천 연수구 송도동 316
3151,송도드림시티,인천,연수구,인천 연수구 송도동 3-2
3152,송도캠퍼스타운,인천,연수구,인천 연수구 송도동 155(송도아메리칸타운파크)
3153,연수중앙,인천,연수구,인천 연수구 연수동 626
3154,옥련,인천,연수구,인천 연수구 옥련동 194-4
3155,선운지구,광주,광산구,광주 광산구 선암동 777
3156,소촌우산,광주,광산구,광주 광산구 소촌동 244-6
3157,송정1호,광주,광산구,광주 광산구 도산동 1143
3158,수완1호,광주,광산구,광주 광산구 장덕동 1479번지 1층
3159,수완2호,광주,광산구,광주 광산구 수완동 1126
3160,신가,광주,광산구,광주 광산구 신가동 974-6
3161,신창,광주,광산구,광주 광산구 신창동 1236-1
3162,운남1호,광주,광산구,광주 광산구 월곡2동 683-1
3163,첨단1호,광주,광산구,광주 광산구 산월동 884-2
3164,첨단2호,광주,광산구,광주 광산구 쌍암동 655-4번지
3165,첨단중앙,광주,광산구,광주 광산구 월계동 887-3
3166,하남1호,광주,광산구,광주 광산구 산정동 977-13
3167,하남2지구,광주,광산구,광주 광산구 산정동 1039
3168,노대효천,광주,남구,광주 남구 노대동 819
3169,백운,광주,남구,광주 남구 서동 71-15
3170,봉선1호,광주,남구,광주 남구 주월1동 1253-4
3171,봉선2호,광주,남구,광주 남구 봉선동 164-1
3172,주월,광주,남구,광주 남구 월산동 1034-17
3173,진월,광주,남구,광주 남구 진월동 426-1
3174,계림,광주,동구,광주 동구 대인동 319-6
3175,조선대,광주,동구,광주 동구 지산동 500번지
3176,학동,광주,동구,광주 동구 학동 735-16
3177,두암1호,광주,북구,광주 북구 두암2동 826-50
3178,매곡,광주,북구,광주 북구 매곡동 334-5
3179,문흥1호,광주,북구,광주 북구 문흥동 980-15
3180,양산1호,광주,북구,광주 북구 양산동 877-1 1층
3181,연제,광주,북구,광주 북구 연제동 41-3
3182,오치,광주,북구,광주 북구 오치동 785-4
3183,운암1호,광주,북구,광주 북구 운암3동 1051-5
3184,운암2호(광주),광주,북구,광주 북구 운암동 운암동 130-1
3185,일곡1호,광주,북구,광주 북구 일곡동 834-11
3186,전남대,광주,북구,광주 북구 용봉동 157-20
3187,첨단신용,광주,북구,광주 북구 신용동 693
3188,법동,대전,대덕구,대전 대덕구 중리동 385-26
3189,송촌1호,대전,대덕구,대전 대덕구 송촌동 454-4
3190,신탄진,대전,대덕구,대전 대덕구 석봉동 309-1
3191,한남대,대전,대덕구,대전 대덕구 한남로 오정동 223-260
3192,가오천동,대전,동구,대전 동구 가오동 235-12
3193,낭월,대전,동구,대전 동구 낭월동 370
3194,비래,대전,동구,대전 동구 가양동 88-1 조일아파트상가 A동
3195,용운,대전,동구,대전 동구 용운동 306-3
3196,자양대동,대전,동구,대전 동구 대동 192-1
3197,가장내동,대전,서구,대전 서구 가장동 50-45
3198,갈마1호,대전,서구,대전 서구 갈마동 394-29
3199,관저느리울,대전,서구,대전 서구 관저동 1354
3200,도마1호,대전,서구,대전 서구 도마동 114-19
3201,도안2지구,대전,서구,대전 서구 가수원동 1036
3202,둔산1호,대전,서구,대전 서구 둔산2동 1093
3203,둔산2호,대전,서구,대전 서구 둔산동 1851
3204,만년,대전,서구,대전 서구 만년동 316
3205,복수,대전,서구,대전 서구 복수동 622
3206,월평1호,대전,서구,대전 서구 월평동 525
3207,탄방,대전,서구,대전 서구 탄방동 1007
3208,관저1호,대전,유성구,대전 유성구 원내동 829 외 1필지
3209,관평,대전,유성구,대전 유성구 관평동 1056
3210,노은1지구,대전,유성구,대전 유성구 노은동 553-9 스타돔 120호
3211,노은2지구,대전,유성구,대전 유성구 지족동 985-2
3212,도안1지구,대전,유성구,대전 유성구 상대동 469-9
3213,송강,대전,유성구,대전 유성구 봉산동 198-13
3214,신성,대전,유성구,대전 유성구 신성동 137-15
3215,유성,대전,유성구,대전 유성구 봉명동 621-1
3216,전민,대전,유성구,대전 유성구 문지동 635-8
3217,한밭대,대전,유성구,대전 유성구 덕명동 592-6
3218,공업탑,울산,,울산  남구 신정동 1224-9
3219,달동,울산,남구,울산 남구 달동 135-2
3220,무거1호,울산,남구,울산 남구 무거동 1484-2
3221,삼산(울산),울산,남구,울산 남구 달동 1266-9
3222,삼산2호,울산,남구,울산 남구 삼산동 203-15
3223,수암,울산,남구,울산 남구 야음동 692-6
3224,신정3동(구 신정3호점),울산,남구,울산 남구 신정3동 177-1
3225,야음1호,울산,남구,울산 남구 야음동 715-3
3226,야음2호,울산,남구,울산 남구 야음1동 455-8
3227,옥동(울산),울산,남구,울산 남구 옥동 584-11
3228,울대,울산,남구,울산 남구 무거동 623-6
3229,남목서부,울산,동구,울산 동구 서부동 113-33
3230,방어,울산,동구,울산 동구 방어동 1087-9
3231,전하,울산,동구,울산 동구 전하2동 634-4
3232,화정,울산,동구,울산 동구 일산동 581-36
3233,강동산하,울산,북구,울산 북구 산하동 89
3234,송정지구,울산,북구,울산 북구 송정동 407
3235,양정염포,울산,북구,울산 북구 양정동 497-11
3236,진장명촌,울산,북구,울산 북구 명촌동 692-3
3237,호계1호(울산),울산,북구,울산 북구 호계동 286-15
3238,호계2호,울산,북구,울산 북구 신천동 107-4
3239,화봉,울산,북구,울산 북구 연암동 414-3
3240,교동(울산),울산,울주군,울산 울주군 삼남면 교동리 1578-1
3241,구영,울산,울주군,울산 울주군 범서읍 구영리 801-6
3242,남창,울산,울주군,울산 울주군 온양읍 대안리 179-10
3243,덕신,울산,울주군,울산 울주군 덕신리 1294-2
3244,덕하,울산,울주군,울산 울주군 상남리 818-17
3245,언양,울산,울주군,울산 울주군 언양읍 남부리 256-2
3246,웅촌,울산,울주군,울산 울주군 청량면 삼정리 755-1 가동 216호
3247,천상,울산,울주군,울산 울주군 범서읍 천상리 650-5
3248,한솔,세종,한솔동,세종 한솔동 927
3249,도담,세종,도담동,세종 도담동 655 해피라움7동
3250,세종아름,세종,,세종  아름동 1363
3251,보람,세종시,보람동,세종시 보람동 628-4
3252,고운,세종,고운동,세종 고운동 1718
3253,조치원1호,세종,조치원읍,세종 조치원읍 죽림리 21-1 삼일아파트 상가 109호
3254,가평,경기,가평군,경기 가평군 가평읍 대곡리 168-5
3255,청평,경기,가평군,경기 가평군 청평면 청평리 452-5
3256,현리,경기,가평군,경기 가평군 하면 현리 259-7
3257,고양동,경기,고양시,경기 고양시 덕양구 고양동 176-8 104호
3258,삼송,경기도,고양시,경기도 고양시 덕양구 신원동 626-1 1층 상가 5~6호
3259,원당,경기,고양시,경기 고양시 덕양구 성사동 519-2
3260,원흥,경기,고양시,경기 고양시 덕양구 도내동 966
3261,행신1호,경기,고양시,경기 고양시 덕양구 행신동 995-2
3262,행신역,경기,고양시,경기 고양시 덕양구 행신동 708-3
3263,향동지구,경기,고양시,경기 고양시 덕양구 향동동 460-6
3264,화정1호(고양),경기,고양시,경기 고양시 덕양구 화정동 906-5 1층 102호
3265,화정역,경기,고양시,경기 고양시 덕양구 화정동 979-2
3266,강선,경기,고양시,경기 고양시 일산동구 정발산동 687-5
3267,밤가시후곡,경기,고양시,경기 고양시 일산동구 정발산동 1093
3268,백마강촌,경기,고양시,경기 고양시 일산동구 마두동 753-3
3269,백송,경기,고양시,경기 고양시 일산동구 백석동 1225 중앙프라자 103호
